word,depth,g1,s11,s12,s13,s14,s15,g2,s21,s22,s23,s24,s25,g3,s31,s32,s33,s34,s35,g4,s41,s42,s43,s44,s45,g5,s51,s52,s53,s54,s55,g6,s61,s62,s63,s64,s65,g7,s71,s72,s73,s74,s75
DEXES,4,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,2.0,2.0,1.0,DEXES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
YEDES,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,2.0,1.0,SYBOE,1.0,1.0,0.0,0.0,1.0,YEDES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
DEBES,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,2.0,1.0,SYBOE,1.0,0.0,2.0,0.0,1.0,DEBES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
CEDES,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,2.0,1.0,SYBOE,1.0,0.0,0.0,0.0,1.0,CEDES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
BEDES,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,2.0,1.0,SYBOE,1.0,0.0,1.0,0.0,1.0,BEDES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
SEDES,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,2.0,1.0,SYBOE,2.0,0.0,0.0,0.0,1.0,SEDES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
SEIFS,4,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,1.0,0.0,1.0,0.0,SEIFS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
MEEDS,4,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,2.0,0.0,0.0,1.0,1.0,MEEDS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
MECHS,4,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,2.0,0.0,0.0,1.0,0.0,MECHS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
MEFFS,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,2.0,0.0,0.0,1.0,0.0,MECHS,2.0,2.0,0.0,0.0,2.0,MEFFS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
SEMIS,4,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,1.0,1.0,0.0,1.0,0.0,SEMIS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
SEMES,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,1.0,0.0,0.0,2.0,0.0,SAFER,2.0,0.0,0.0,2.0,0.0,SEMES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
FEMES,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,1.0,0.0,0.0,2.0,0.0,SAFER,1.0,0.0,1.0,2.0,0.0,FEMES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
HEMES,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,1.0,0.0,0.0,2.0,0.0,SAFER,1.0,0.0,0.0,2.0,0.0,HEMES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
JESUS,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,1.0,0.0,BUSHY,0.0,1.0,2.0,0.0,0.0,JESUS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
BEEFS,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,1.0,0.0,BUSHY,2.0,0.0,1.0,0.0,0.0,BEEFS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
SECHS,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,1.0,0.0,BUSHY,0.0,0.0,1.0,2.0,0.0,SECHS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
JEFFS,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,1.0,0.0,BUSHY,0.0,0.0,1.0,0.0,0.0,JEFFS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
ZEBUS,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,1.0,0.0,BUSHY,1.0,1.0,1.0,0.0,0.0,ZEBUS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
FEEBS,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,1.0,0.0,BUSHY,1.0,0.0,1.0,0.0,0.0,FEEBS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
YEGGS,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,1.0,0.0,BUSHY,0.0,0.0,1.0,0.0,1.0,YEGGS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
YECHS,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,1.0,0.0,BUSHY,0.0,0.0,1.0,2.0,1.0,YECHS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
JEHUS,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,1.0,0.0,BUSHY,0.0,1.0,1.0,1.0,0.0,JEHUS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
DEMES,4,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,1.0,0.0,0.0,2.0,1.0,DEMES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
DEEVS,6,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,1.0,1.0,DUCHY,2.0,0.0,0.0,0.0,0.0,DEEDS,2.0,2.0,2.0,0.0,2.0,DEEVS,2.0,2.0,2.0,2.0,2.0,,,,,,
DEEDS,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,1.0,1.0,DUCHY,2.0,0.0,0.0,0.0,0.0,DEEDS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
HEEDS,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,1.0,1.0,DUCHY,1.0,0.0,0.0,1.0,0.0,HEEDS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
FEUDS,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,1.0,1.0,DUCHY,1.0,1.0,0.0,0.0,0.0,FEUDS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
YEEDS,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,1.0,1.0,DUCHY,1.0,0.0,0.0,0.0,1.0,YEEDS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
DEGUS,6,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,1.0,1.0,DUCHY,2.0,1.0,0.0,0.0,0.0,DEBUS,2.0,2.0,0.0,2.0,2.0,DEGUS,2.0,2.0,2.0,2.0,2.0,,,,,,
DEBUS,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,1.0,1.0,DUCHY,2.0,1.0,0.0,0.0,0.0,DEBUS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
FEEDS,6,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,1.0,1.0,DUCHY,1.0,0.0,0.0,0.0,0.0,SAWER,1.0,0.0,0.0,1.0,0.0,FEEDS,2.0,2.0,2.0,2.0,2.0,,,,,,
WEEDS,6,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,1.0,1.0,DUCHY,1.0,0.0,0.0,0.0,0.0,SAWER,1.0,0.0,1.0,1.0,0.0,WEEDS,2.0,2.0,2.0,2.0,2.0,,,,,,
SEEDS,6,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,1.0,1.0,DUCHY,1.0,0.0,0.0,0.0,0.0,SAWER,2.0,0.0,0.0,1.0,0.0,SEEDS,2.0,2.0,2.0,2.0,2.0,,,,,,
HEIDS,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,1.0,0.0,1.0,1.0,DEFIS,1.0,2.0,0.0,1.0,2.0,HEIDS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
WEIDS,6,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,1.0,0.0,1.0,1.0,DEFIS,1.0,2.0,0.0,1.0,2.0,HEIDS,0.0,2.0,2.0,2.0,2.0,WEIDS,2.0,2.0,2.0,2.0,2.0,,,,,,
DEVIS,6,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,1.0,0.0,1.0,1.0,DEFIS,2.0,2.0,0.0,2.0,2.0,DESIS,2.0,2.0,0.0,2.0,2.0,DEVIS,2.0,2.0,2.0,2.0,2.0,,,,,,
DESIS,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,1.0,0.0,1.0,1.0,DEFIS,2.0,2.0,0.0,2.0,2.0,DESIS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
CEDIS,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,1.0,0.0,1.0,1.0,DEFIS,1.0,2.0,0.0,2.0,2.0,CEDIS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
JEDIS,6,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,1.0,0.0,1.0,1.0,DEFIS,1.0,2.0,0.0,2.0,2.0,CEDIS,0.0,2.0,2.0,2.0,2.0,JEDIS,2.0,2.0,2.0,2.0,2.0,,,,,,
DEIDS,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,1.0,0.0,1.0,1.0,DEFIS,2.0,2.0,0.0,1.0,2.0,DEIDS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
DEFIS,4,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,1.0,0.0,1.0,1.0,DEFIS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
JEFES,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,2.0,0.0,FUBSY,1.0,0.0,0.0,1.0,0.0,JEFES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
HEBES,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,2.0,0.0,FUBSY,0.0,0.0,2.0,1.0,0.0,HEBES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
ZEZES,6,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,2.0,0.0,FUBSY,0.0,0.0,0.0,1.0,0.0,VEGES,0.0,2.0,0.0,2.0,2.0,ZEZES,2.0,2.0,2.0,2.0,2.0,,,,,,
VEGES,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,2.0,0.0,FUBSY,0.0,0.0,0.0,1.0,0.0,VEGES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
YEVES,6,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,2.0,0.0,FUBSY,0.0,0.0,0.0,1.0,1.0,YESES,2.0,2.0,0.0,2.0,2.0,YEVES,2.0,2.0,2.0,2.0,2.0,,,,,,
YESES,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,2.0,0.0,FUBSY,0.0,0.0,0.0,1.0,1.0,YESES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
BESES,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,2.0,0.0,FUBSY,0.0,0.0,1.0,1.0,0.0,BESES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
BEZES,6,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,2.0,0.0,FUBSY,0.0,0.0,1.0,1.0,0.0,BESES,2.0,2.0,0.0,2.0,2.0,BEZES,2.0,2.0,2.0,2.0,2.0,,,,,,
FECES,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,2.0,0.0,FUBSY,2.0,0.0,0.0,1.0,0.0,FECES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
FEZES,6,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,0.0,2.0,0.0,FUBSY,2.0,0.0,0.0,1.0,0.0,FECES,2.0,2.0,0.0,2.0,2.0,FEZES,2.0,2.0,2.0,2.0,2.0,,,,,,
SEEMS,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,1.0,0.0,0.0,1.0,0.0,WIELS,0.0,0.0,2.0,0.0,2.0,SEEMS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
WEEMS,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,1.0,0.0,0.0,1.0,0.0,WIELS,2.0,0.0,2.0,0.0,2.0,WEEMS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
WEMBS,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,1.0,0.0,0.0,1.0,0.0,WIELS,2.0,0.0,1.0,0.0,2.0,WEMBS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
GEUMS,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,1.0,0.0,0.0,1.0,0.0,WIELS,0.0,0.0,1.0,0.0,2.0,GEUMS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
YEXES,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,2.0,2.0,0.0,SHOWY,1.0,0.0,0.0,0.0,1.0,YEXES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
HEXES,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,2.0,2.0,0.0,SHOWY,1.0,1.0,0.0,0.0,0.0,HEXES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
WEXES,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,2.0,2.0,0.0,SHOWY,1.0,0.0,0.0,1.0,0.0,WEXES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
SEXES,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,2.0,2.0,0.0,SHOWY,2.0,0.0,0.0,0.0,0.0,SEXES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
VEXES,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,2.0,2.0,0.0,SHOWY,1.0,0.0,0.0,0.0,0.0,VEXES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
ZEXES,6,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,0.0,0.0,2.0,2.0,0.0,SHOWY,1.0,0.0,0.0,0.0,0.0,VEXES,0.0,2.0,2.0,2.0,2.0,ZEXES,2.0,2.0,2.0,2.0,2.0,,,,,,
MEMES,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,2.0,0.0,0.0,2.0,0.0,SAMES,0.0,0.0,2.0,2.0,2.0,MEMES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
MEZES,6,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,2.0,0.0,0.0,2.0,0.0,SAMES,0.0,0.0,1.0,2.0,2.0,MEVES,2.0,2.0,0.0,2.0,2.0,MEZES,2.0,2.0,2.0,2.0,2.0,,,,,,
MEVES,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,2.0,0.0,0.0,2.0,0.0,SAMES,0.0,0.0,1.0,2.0,2.0,MEVES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
MESES,5,LARKS,0,0,0,0,2,NETOP,0.0,2.0,0.0,0.0,0.0,MIXED,2.0,0.0,0.0,2.0,0.0,SAMES,1.0,0.0,1.0,2.0,2.0,MESES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
PISOS,4,LARKS,0,0,0,0,2,NETOP,0.0,0.0,0.0,2.0,1.0,PODGY,2.0,1.0,0.0,0.0,0.0,PISOS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
POGOS,4,LARKS,0,0,0,0,2,NETOP,0.0,0.0,0.0,2.0,1.0,PODGY,2.0,2.0,0.0,1.0,0.0,POGOS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
HYPOS,4,LARKS,0,0,0,0,2,NETOP,0.0,0.0,0.0,2.0,1.0,PODGY,1.0,1.0,0.0,0.0,1.0,HYPOS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
POMOS,4,LARKS,0,0,0,0,2,NETOP,0.0,0.0,0.0,2.0,1.0,PODGY,2.0,2.0,0.0,0.0,0.0,POMOS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
UPDOS,4,LARKS,0,0,0,0,2,NETOP,0.0,0.0,0.0,2.0,1.0,PODGY,1.0,1.0,2.0,0.0,0.0,UPDOS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
OPPOS,4,LARKS,0,0,0,0,2,NETOP,0.0,0.0,0.0,2.0,1.0,PODGY,1.0,1.0,0.0,0.0,0.0,OPPOS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
GYPOS,4,LARKS,0,0,0,0,2,NETOP,0.0,0.0,0.0,2.0,1.0,PODGY,1.0,1.0,0.0,1.0,1.0,GYPOS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
TUNGS,4,LARKS,0,0,0,0,2,NETOP,1.0,0.0,1.0,0.0,0.0,TINDS,2.0,0.0,2.0,0.0,2.0,TUNGS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
TUNDS,4,LARKS,0,0,0,0,2,NETOP,1.0,0.0,1.0,0.0,0.0,TINDS,2.0,0.0,2.0,2.0,2.0,TUNDS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
TINDS,3,LARKS,0,0,0,0,2,NETOP,1.0,0.0,1.0,0.0,0.0,TINDS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
SNITS,4,LARKS,0,0,0,0,2,NETOP,1.0,0.0,1.0,0.0,0.0,TINDS,1.0,1.0,1.0,0.0,2.0,SNITS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
UNITS,5,LARKS,0,0,0,0,2,NETOP,1.0,0.0,1.0,0.0,0.0,TINDS,1.0,1.0,1.0,0.0,2.0,SNITS,0.0,2.0,2.0,2.0,2.0,UNITS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
TINGS,4,LARKS,0,0,0,0,2,NETOP,1.0,0.0,1.0,0.0,0.0,TINDS,2.0,2.0,2.0,0.0,2.0,TINGS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
TINTS,5,LARKS,0,0,0,0,2,NETOP,1.0,0.0,1.0,0.0,0.0,TINDS,2.0,2.0,2.0,0.0,2.0,TINGS,2.0,2.0,2.0,0.0,2.0,TINTS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
VINTS,5,LARKS,0,0,0,0,2,NETOP,1.0,0.0,1.0,0.0,0.0,TINDS,1.0,2.0,2.0,0.0,2.0,BIMAH,0.0,2.0,0.0,0.0,0.0,VINTS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
MINTS,5,LARKS,0,0,0,0,2,NETOP,1.0,0.0,1.0,0.0,0.0,TINDS,1.0,2.0,2.0,0.0,2.0,BIMAH,0.0,2.0,1.0,0.0,0.0,MINTS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
HINTS,5,LARKS,0,0,0,0,2,NETOP,1.0,0.0,1.0,0.0,0.0,TINDS,1.0,2.0,2.0,0.0,2.0,BIMAH,0.0,2.0,0.0,0.0,1.0,HINTS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
BINTS,5,LARKS,0,0,0,0,2,NETOP,1.0,0.0,1.0,0.0,0.0,TINDS,1.0,2.0,2.0,0.0,2.0,BIMAH,2.0,2.0,0.0,0.0,0.0,BINTS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
DINTS,4,LARKS,0,0,0,0,2,NETOP,1.0,0.0,1.0,0.0,0.0,TINDS,1.0,2.0,2.0,1.0,2.0,DINTS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
STUNS,4,LARKS,0,0,0,0,2,NETOP,1.0,0.0,1.0,0.0,0.0,TINDS,1.0,0.0,1.0,0.0,2.0,STUNS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
TIYNS,4,LARKS,0,0,0,0,2,NETOP,1.0,0.0,1.0,0.0,0.0,TINDS,2.0,2.0,1.0,0.0,2.0,TIYNS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
BUNTS,5,LARKS,0,0,0,0,2,NETOP,1.0,0.0,1.0,0.0,0.0,TINDS,1.0,0.0,2.0,0.0,2.0,MACHS,0.0,0.0,0.0,0.0,2.0,BUNTS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
CUNTS,5,LARKS,0,0,0,0,2,NETOP,1.0,0.0,1.0,0.0,0.0,TINDS,1.0,0.0,2.0,0.0,2.0,MACHS,0.0,0.0,1.0,0.0,2.0,CUNTS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
HUNTS,5,LARKS,0,0,0,0,2,NETOP,1.0,0.0,1.0,0.0,0.0,TINDS,1.0,0.0,2.0,0.0,2.0,MACHS,0.0,0.0,0.0,1.0,2.0,HUNTS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
MUNTS,5,LARKS,0,0,0,0,2,NETOP,1.0,0.0,1.0,0.0,0.0,TINDS,1.0,0.0,2.0,0.0,2.0,MACHS,2.0,0.0,0.0,0.0,2.0,MUNTS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
TWINS,5,LARKS,0,0,0,0,2,NETOP,1.0,0.0,1.0,0.0,0.0,TINDS,2.0,1.0,1.0,0.0,2.0,THINS,2.0,0.0,2.0,2.0,2.0,TWINS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
THINS,4,LARKS,0,0,0,0,2,NETOP,1.0,0.0,1.0,0.0,0.0,TINDS,2.0,1.0,1.0,0.0,2.0,THINS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
DUNTS,4,LARKS,0,0,0,0,2,NETOP,1.0,0.0,1.0,0.0,0.0,TINDS,1.0,0.0,2.0,1.0,2.0,DUNTS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
UMBOS,4,LARKS,0,0,0,0,2,NETOP,0.0,0.0,0.0,2.0,0.0,MOBIE,1.0,1.0,2.0,0.0,0.0,UMBOS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
BIGOS,4,LARKS,0,0,0,0,2,NETOP,0.0,0.0,0.0,2.0,0.0,MOBIE,0.0,1.0,1.0,1.0,0.0,BIGOS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
MISOS,5,LARKS,0,0,0,0,2,NETOP,0.0,0.0,0.0,2.0,0.0,MOBIE,2.0,1.0,0.0,1.0,0.0,MICOS,2.0,2.0,0.0,2.0,2.0,MISOS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
MICOS,4,LARKS,0,0,0,0,2,NETOP,0.0,0.0,0.0,2.0,0.0,MOBIE,2.0,1.0,0.0,1.0,0.0,MICOS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
BUFOS,5,LARKS,0,0,0,0,2,NETOP,0.0,0.0,0.0,2.0,0.0,MOBIE,0.0,1.0,1.0,0.0,0.0,BUDOS,2.0,2.0,0.0,2.0,2.0,BUFOS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
BUDOS,4,LARKS,0,0,0,0,2,NETOP,0.0,0.0,0.0,2.0,0.0,MOBIE,0.0,1.0,1.0,0.0,0.0,BUDOS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
SUMOS,4,LARKS,0,0,0,0,2,NETOP,0.0,0.0,0.0,2.0,0.0,MOBIE,1.0,1.0,0.0,0.0,0.0,SUMOS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
DZHOS,5,LARKS,0,0,0,0,2,NETOP,0.0,0.0,0.0,2.0,0.0,MOBIE,0.0,1.0,0.0,0.0,0.0,SCUDS,0.0,0.0,0.0,1.0,2.0,DZHOS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
OUZOS,5,LARKS,0,0,0,0,2,NETOP,0.0,0.0,0.0,2.0,0.0,MOBIE,0.0,1.0,0.0,0.0,0.0,SCUDS,0.0,0.0,1.0,0.0,2.0,OUZOS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
JUCOS,5,LARKS,0,0,0,0,2,NETOP,0.0,0.0,0.0,2.0,0.0,MOBIE,0.0,1.0,0.0,0.0,0.0,SCUDS,0.0,1.0,1.0,0.0,2.0,JUCOS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
